"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","AVG","OBP","SLG","OPS","wOBA","Fld","BsR","WAR","ADP","playerid"
"Yandy Diaz","Rays","118","484","420","116","20","1","8","60","41","59","80","2","2","2",".276",".366",".386",".751",".327","-1.0","-0.8","2.1","458.9","16578"
"Mike Brosseau","Rays","119","430","389","100","20","2","15","50","51","27","106","10","6","4",".257",".319",".434",".754",".320","4.0","-0.8","2.0","435.4","19683"
"Kyle Seager","Mariners","129","539","475","117","26","1","20","63","82","50","96","8","5","2",".246",".325",".432",".756",".318","-1.0","-0.1","2.0","264.1","9785"
"Miguel Sano","Twins","119","491","430","100","21","2","34","78","84","55","189","4","0","0",".233",".324",".528",".852",".351","1.0","-0.2","2.0","195.0","12164"
"Travis Shaw","","129","485","424","97","20","0","22","56","64","55","128","3","3","1",".229",".320",".432",".751",".317","2.0","-0.1","1.8","561.9","11982"
"Tommy Edman","Cardinals","142","595","548","142","23","6","12","72","55","34","114","7","14","5",".259",".309",".389",".697",".298","7.0","0.3","1.6","131.4","19470"
"Mike Moustakas","Reds","132","529","475","122","26","0","28","60","91","44","100","6","3","0",".257",".325",".488",".814",".336","-6.0","0.4","1.6","120.9","4892"
"Eduardo Escobar","Diamondbacks","144","600","548","139","29","7","22","71","82","41","117","4","3","2",".254",".307",".453",".759",".313","2.0","-0.5","1.5","324.7","6153"
"Carter Kieboom","Nationals","128","537","462","116","19","2","12","70","62","60","122","11","3","3",".251",".348",".379",".727",".318","-1.0","-1.0","1.5","462.1","19958"
"Yoshitomo Tsutsugo","Rays","129","527","466","111","23","1","24","66","76","58","131","1","0","0",".238",".323",".446",".769",".324","-1.0","-0.3","1.4","495.0","27459"
"Wyatt Mathisen","Diamondbacks","99","372","320","74","15","1","14","48","47","36","105","12","2","1",".231",".329",".416",".744",".320","3.0","-0.2","1.3","999.0","14555"
"Hanser Alberto","","144","572","544","155","28","2","10","69","53","14","60","5","5","2",".285",".307",".399",".706",".299","4.0","-0.2","1.3","529.7","11902"
"Matt Carpenter","Cardinals","124","491","411","90","22","1","16","65","56","67","131","9","2","1",".219",".338",".394",".732",".315","-2.0","-0.3","1.2","557.6","8090"
"Wilmer Flores","Giants","132","460","427","117","25","1","16","52","65","24","62","4","1","0",".274",".315",".450",".765",".320","-4.0","0.0","1.2","313.7","5827"
"Abraham Toro","Astros","138","540","482","111","24","3","16","68","61","41","117","14","5","4",".230",".307",".392",".700",".301","0.0","-1.0","1.2","598.6","19844"
"Rio Ruiz","Orioles","141","523","474","112","24","2","17","59","71","44","118","1","2","3",".236",".301",".403",".704",".298","5.0","-1.1","1.2","522.7","14103"
"Hunter Dozier","Royals","134","553","491","120","26","5","21","69","64","58","147","2","6","2",".244",".325",".446",".772",".326","-2.0","0.1","1.2","234.2","15117"
"Phillip Evans","Pirates","120","467","421","108","21","2","11","53","48","38","78","6","2","4",".257",".325",".394",".720",".310","2.0","-1.6","1.1","999.0","12950"
"Isaac Paredes","Tigers","135","530","482","123","22","2","13","53","51","38","88","6","3","2",".255",".315",".390",".705",".303","1.0","-0.6","1.1","541.6","20036"
"Matt Duffy","Cubs","109","432","390","106","17","2","7","44","43","32","67","6","7","3",".272",".334",".379",".714",".309","-1.0","-0.2","1.1","999.0","13836"
"David Bote","Cubs","127","431","378","87","17","2","16","51","64","44","119","6","5","2",".230",".318",".413",".731",".311","1.0","-0.1","1.0","502.8","14593"
"Taylor Ward","Angels","124","503","448","106","21","3","15","63","50","49","132","4","8","2",".237",".316",".397",".713",".306","-4.0","0.5","1.0","600.9","17548"
"Jedd Gyorko","","115","358","316","76","12","1","15","40","46","36","91","2","2","0",".241",".318",".427",".746",".315","1.0","0.2","1.0","590.4","10816"
"Luis Guillorme","Mets","116","383","336","86","16","1","4","39","30","40","68","2","4","2",".256",".337",".345",".682",".301","2.0","-0.3","0.9","600.7","16451"
"Christian Arroyo","Red Sox","78","296","272","71","16","1","10","34","42","19","62","3","2","1",".261",".315",".438",".753",".317","1.0","-0.2","0.9","598.4","16434"
"Asdrubal Cabrera","","125","500","451","118","26","3","18","60","79","42","94","2","1","0",".262",".324",".452",".776",".326","-7.0","0.0","0.9","518.7","4962"
"Nicholas Castellanos","Reds","153","651","595","157","43","5","27","86","89","47","162","6","2","3",".264",".323",".489",".812",".337","-8.0","-1.2","0.8","84.5","11737"
"Austin Riley","Braves","131","529","486","116","24","3","26","67","87","36","160","5","0","1",".239",".297",".461",".758",".314","-3.0","-0.7","0.8","211.4","18360"
"J.D. Davis","Mets","140","533","474","122","24","1","19","63","62","48","130","7","2","1",".257",".332",".432",".765",".324","-13.0","-0.3","0.8","221.2","16219"
"Andy Young","Diamondbacks","121","477","419","93","17","4","18","55","55","33","134","21","3","2",".222",".309",".411",".719",".308","0.0","-0.5","0.8","999.0","19521"
"Renato Nunez","","142","570","516","129","26","0","31","72","94","42","152","7","1","0",".250",".312",".481",".793",".331","0.0","-0.1","0.8","428.5","14503"
"Vimael Machin","Athletics","119","455","400","93","19","1","6","51","32","49","80","2","4","2",".233",".317",".330",".647",".282","1.0","-0.3","0.8","999.0","17684"
"Johan Camargo","Braves","133","456","420","103","26","1","15","54","58","30","108","3","0","0",".245",".299",".419",".718",".302","2.0","-0.2","0.8","594.5","14950"
"Yolmer Sanchez","Orioles","142","524","470","120","23","6","7","59","45","41","100","5","8","6",".255",".320",".374",".694",".299","0.0","-1.3","0.7","596.1","11602"
"Colin Moran","Pirates","141","505","458","118","24","2","17","57","66","38","118","4","0","2",".258",".317",".430",".747",".314","-5.0","-1.1","0.7","426.1","16909"
"Tommy La Stella","","126","391","349","93","17","2","9","48","40","34","35","4","1","0",".266",".336",".404",".740",".317","-8.0","0.0","0.7","317.8","12371"
"Evan Longoria","Giants","122","498","457","113","22","2","14","52","65","30","96","5","2","2",".247",".297",".396",".693",".293","2.0","-0.7","0.7","427.3","9368"
"Edwin Rios","Dodgers","118","429","391","89","20","1","24","53","76","27","153","6","0","1",".228",".284",".468",".752",".310","-4.0","-0.6","0.7","335.2","18316"
"Daniel Robertson","Brewers","98","333","289","68","12","1","5","37","29","35","80","8","2","2",".235",".333",".336",".669",".298","2.0","-0.7","0.7","999.0","14145"
"Miguel Andujar","Yankees","128","498","469","125","29","3","17","55","66","22","85","3","2","1",".267",".301",".450",".751",".313","-9.0","-0.3","0.6","516.0","15878"
"Matt Reynolds","White Sox","107","382","342","79","20","3","7","43","31","36","99","2","4","2",".231",".307",".368",".676",".291","0.0","-0.3","0.6","999.0","13788"
"Todd Frazier","","121","471","419","93","18","1","16","51","60","39","109","10","3","3",".222",".301",".384",".686",".294","0.0","-0.9","0.6","600.6","785"
"Patrick Wisdom","Cubs","115","436","394","88","18","1","18","53","59","35","139","4","7","2",".223",".292",".411",".703",".297","0.0","0.3","0.5","999.0","13602"
"Matt Thaiss","Angels","121","516","461","104","20","3","15","58","56","49","125","3","3","2",".226",".302",".380",".682",".293","-3.0","-0.5","0.5","999.0","19318"
"Kevin Kramer","Pirates","134","515","462","107","27","3","12","56","53","40","142","6","7","6",".232",".298",".381",".679",".289","3.0","-1.5","0.4","999.0","17689"
"Juniel Querecuto","","117","452","423","108","19","4","5","44","37","21","84","3","8","4",".255",".293",".355",".648",".277","5.0","-0.4","0.4","999.0","12140"
"Jake Lamb","","101","366","317","67","16","2","12","42","51","41","96","5","2","2",".211",".309",".388",".697",".297","-3.0","-0.6","0.4","596.5","13329"
"Maikel Franco","","141","536","493","124","28","1","18","53","75","37","83","1","1","0",".252",".302",".422",".724",".300","-5.0","0.0","0.4","442.0","12179"
"Yu-Cheng Chang","Indians","105","395","355","75","16","2","10","43","39","32","123","4","4","2",".211",".282",".352",".634",".272","5.0","-0.2","0.4","600.1","14773"
"Ryder Jones","","120","469","430","101","24","3","13","50","56","30","123","6","3","1",".235",".292",".395",".687",".291","1.0","0.0","0.4","999.0","15982"
"Erick Mejia","Royals","126","513","468","108","21","4","5","53","38","33","114","2","17","7",".231",".283",".325",".607",".264","7.0","0.1","0.4","999.0","15817"
"Kyle Farmer","Reds","110","310","287","70","15","1","6","28","30","18","65","4","3","1",".244",".297",".366",".663",".284","0.0","0.0","0.3","999.0","14813"
"Kelvin Gutierrez","Royals","103","424","388","89","12","4","7","39","36","32","112","2","11","2",".229",".290",".335",".625",".272","5.0","1.1","0.3","999.0","17468"
"Greg Garcia","","128","293","248","57","10","2","3","30","28","35","65","4","2","1",".230",".332",".323",".655",".293","0.0","-0.2","0.3","999.0","10951"
"Zach Green","","101","395","356","74","19","2","18","46","55","31","152","6","1","1",".208",".281",".424",".705",".296","0.0","-0.4","0.3","999.0","14973"
"Dawel Lugo","","140","547","522","135","24","4","9","58","53","18","89","3","4","2",".259",".285",".372",".657",".278","3.0","-0.3","0.2","999.0","14713"
"Ehire Adrianza","","105","291","259","63","15","2","4","36","23","24","58","3","3","2",".243",".311",".363",".674",".290","-3.0","-0.4","0.2","597.8","8418"
"Adrian Sanchez","","110","371","348","88","19","2","5","38","34","17","65","2","8","4",".253",".289",".362",".651",".276","3.0","-0.3","0.1","999.0","11338"
"Christian Colon","","118","426","379","91","19","1","5","43","34","33","57","5","13","7",".240",".306",".335",".642",".280","5.0","-0.7","0.1","999.0","11145"
"Isiah Kiner-Falefa","Rangers","128","500","458","117","20","4","5","54","33","31","80","7","12","5",".255",".311",".349",".661",".287","-2.0","-0.1","0.0","293.7","16512"
"Ronald Torreyes","","97","322","305","77","13","2","5","34","27","10","37","2","2","1",".252",".278",".357",".636",".270","1.0","-0.2","-0.1","999.0","11400"
"Pete Kozma","","103","340","313","65","17","2","4","31","27","19","66","3","4","1",".208",".257",".313",".570",".246","6.0","0.2","-0.1","999.0","2539"
"Sergio Alcantara","Tigers","116","423","385","86","11","3","4","40","25","32","91","1","6","4",".223",".283",".299",".582",".256","4.0","-0.8","-0.2","999.0","16417"
"Jack Reinheimer","","112","432","390","89","15","2","5","45","31","34","96","2","12","5",".228",".290",".315",".605",".265","0.0","0.0","-0.2","999.0","14938"
"Alex Blandino","Reds","107","371","313","64","15","1","7","40","29","44","112","11","3","4",".204",".322",".326",".648",".290","-1.0","-1.4","-0.2","999.0","16271"
"Brandon Drury","Mets","112","388","357","77","18","1","10","35","36","25","97","3","1","1",".216",".271",".356",".626",".267","1.0","-0.4","-0.3","999.0","11615"
"Jesmuel Valentin","","115","420","381","83","17","2","8","42","37","32","105","3","6","4",".218",".282",".336",".618",".267","-1.0","-0.7","-0.3","999.0","14548"
"Pablo Sandoval","","95","282","258","61","12","0","9","27","40","19","60","2","0","0",".236",".291",".388",".678",".287","-4.0","-0.1","-0.4","999.0","5409"
"T.J. Rivera","","94","325","304","81","17","1","7","34","40","12","58","5","1","1",".266",".302",".398",".700",".296","-7.0","-0.4","-0.4","999.0","12495"
"Sherten Apostel","Rangers","121","466","424","89","16","2","15","49","47","35","148","5","1","1",".210",".277",".363",".640",".275","2.0","-0.4","-0.5","999.0","21794"
"Yadiel Rivera","","112","318","297","60","9","1","7","30","29","15","93","2","10","3",".202",".244",".310",".553",".237","7.0","0.6","-0.5","999.0","11863"
"Eduardo Nunez","","100","376","358","90","15","1","7","37","36","12","52","2","12","3",".251",".277",".358",".635",".270","-5.0","0.9","-0.6","999.0","6848"
"Brandon Snyder","","108","421","387","85","18","1","19","50","61","25","151","6","2","1",".220",".276",".419",".694",".291","0.0","-0.2","-0.8","999.0","9856"
"Andres Blanco","","106","410","366","76","16","2","9","43","36","32","98","10","2","3",".208",".288",".336",".624",".273","-3.0","-1.1","-0.9","999.0","1907"
